objectid,parentid,filename,image_alt_text,title,subject,description,location,creator,publisher,contributor,date,archival date,date digitized,type,type_legacy,format,format_legacy,source,language,rights,rights_legacy,rightsstatement,display_template,object_location,image_small,image_thumb,title_legacy,unmapped_legacy,cdmid,cdmcreated,cdmmodified,cdmfile,cdmpath,thumbnailURL,viewerURL,structure
picture_070,,picture_070.jpg,"Bear Lake High School County-wide Clean-up Campaign is written at the top. The page includes three smaller images labeled ""In the Town,"" ""On the Road,"" and ""At the Dump."" ""National Recognition"" is written on the left, and ""3rd Annual Program"" on the right. Handwritten notes are visible near the images.",Bear Lake High School Cleanup Campaign,schools;cleaning;photographs,"3rd Annual Bear Lake High School County Wide Cleanup near Montpelier, Idaho 1972--Clark Stock, Mike Kunz","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photos,image/jpeg,,Digitized version of B&W Photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_070.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_070_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_070_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,30,2008-03-04,2008-06-27,35.jpg,/p4012coll6/image/35.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=30,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/30,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=30
picture_071,,picture_071.jpg,"Several newspaper clippings are arranged on a plain surface. The headlines include topics about environmental cleanup efforts, student involvement in county cleanup activities, and a council's street ordinance. There are references to locations such as Montpelier, Idaho. The articles discuss coordinated drives, cleanup campaigns, student participation, and local ordinances.",1972 Montpelier Cleanup Campaign Highlights,newspapers;environmentalism;students,"Newspaper columns of 3rd Annual Bear Lake High School County Wide Cleanup in Montpelier, Idaho 1972","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper columns,image/jpeg,,Digitized version of newspaper columns,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_071.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_071_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_071_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,31,2008-03-04,2008-06-27,36.jpg,/p4012coll6/image/36.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=31,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/31,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=31
picture_072,,picture_072.jpg,"""Organization"" is written at the top of the page. Below, there is a typed list of locations and names of individuals next to them. A notice titled ""Environmental Educational Day"" describes a cleanup event organized by the Bear Lake County School Cleanup Committee, noting that motorists receive a card, a litter bag, and a friendly Bear Lake smile. A letter from the Idaho Department of Highways, dated April 13, 1971, addresses support for a roadside litter project by Bear Lake Schools. At the bottom left, there is an image labeled ""Getting Underway,"" showing people working near a road sign.",Bear Lake 1971 Environmental Cleanup Event,environmentalism;highways;organizations,Details of 3rd Annual 1972 Bear Lake High School County Wide Cleanup including letter from the State of Idaho Deptartment of Highways and card given to motorists that outlines the project.,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photo and text,image/jpeg,,Digitized version of B&W photo and text,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_072.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_072_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_072_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read newspaper articles, come to the Bear Lake County Library in Montpelier, Idaho",32,2008-03-04,2008-06-27,37.jpg,/p4012coll6/image/37.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=32,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/32,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=32
picture_073,,picture_073.jpg,"A scrapbook page titled ""Praise and Promotion"" features a newspaper clipping with the headline ""Bear Lake Litter Cleanup Wins Praise,"" describing the involvement of students in cleaning efforts. There is a notice about ""Environmental Educational Day"" by the Bear Lake County School Cleanup Committee, encouraging responsible garbage disposal and community pride. Adjacent to these is a map titled ""Bear Lake County,"" with certain routes highlighted, under the heading ""Area Covered."" A printed article is encased in a plastic sleeve.",Bear Lake Cleanup Effort Praised,newspaper clippings;maps;environmentalism,"Praise and Promotion of the  3rd Annual 1972 Bear Lake High School County Wide Cleanup--Litter Bag, Map and Handout Card","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Text,image/jpeg,,Digitized version of text,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake county Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_073.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_073_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_073_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,33,2008-03-04,2008-03-04,38.jpg,/p4012coll6/image/38.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=33,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/33,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=33
picture_074,,picture_074.jpg,"A collage of images and a newspaper clipping. The headline reads ""Near Lake Clean-Up 'Most Successful'."" Below are five photos labeled: ""New Dirt for New Lawn"" showing a tractor moving dirt; ""Shop Clean Up"" with people washing pavement; ""Inside Cleaning"" with a person cleaning a room; ""Gym Overhaul"" showing people working on scaffolding; ""Out With Old Materials"" with people sorting books; ""Lawn Care"" featuring people working on a lawn. Text ""CAMPUS CLEAN UP"" is written across the collage.",Bear Lake High School Cleanup Effort,cleaning;landscaping;students,"Photos and Newspaper column about the 3rd Annual Bear Lake High School County Wide Cleanup--cleaning of High School, planting lawn","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photos and Newspaper,image/jpeg,,Digitized version of B&W Photos and Newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_074.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_074_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_074_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read the newspaper articles, come to the Bear Lake County Library in Montpelier, Idaho",34,2008-03-04,2008-06-27,39.jpg,/p4012coll6/image/39.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=34,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/34,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=34
picture_075,,picture_075.jpg,"Three pages of typewritten text are arranged on a surface. The text includes titles such as ""INSPECTION REPORT"" and ""Description of the Cleanup Operation."" The document appears to detail a maintenance operation inspection in Bear Lake County, Idaho, dated 5/12/72. The text discusses a cleanup operation involving students and mentions costs, effectiveness, and observations regarding littering behavior.",1972 Bear Lake County Cleanup Inspection Report,reports;schools;environmentalism,Inspection Report for the 3rd Annual 1972 Bear Lake High School County Wide Cleanup,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Text,image/jpeg,,Digitized version of text,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_075.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_075_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_075_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,35,2008-03-04,2008-06-27,40.jpg,/p4012coll6/image/40.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=35,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/35,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=35
picture_076,,picture_076.jpg,"A collection of images titled ""Community Programs."" 

1. Two people mowing dead grass on a churchyard lawn.
2. A person working on field repair.
3. Two people cleaning out window wells.
4. A person cleaning a window at a seminary.
5. A group working on creating a new picnic area, involving tractors.
6. A tractor leveling a field for planting.
7. People cleaning the roadsides near a divided highway sign.
8. Two vehicles parked at a sanitary landfill with people nearby.
9. A group of supervisors standing together indoors after an event.
10. A group of students sitting on the ground, appearing tired.
11. Several people sitting at a table with drinks, with a note indicating hunger prevailed.",Bear Lake High School Cleanup Efforts,landscaping;students;community programs,"Photos of Bear Lake High School Cleanup 1972--High School, Seminary Building, Athletic Field","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Color and B&W Photos,image/jpeg,,Digitized version of color and B&W photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_076.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_076_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_076_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,41,2008-03-07,2008-06-27,42.jpg,/p4012coll6/image/42.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=41,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/41,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=41
picture_077,,picture_077.jpg,"A scrapbook page titled ""Road Cleanup"" with eight photographs arranged in two columns. The top left photograph shows a road with the description ""All traffic was stopped."" Next to it, a photo with people standing by the road labeled ""Flag girls explaining program."" Below are images of people by a hill tagged ""Bags were filled"" and people near a truck marked ""Dumped bags to larger units."" Middle row has a photo of a landscape with a sign, described as ""After the cleanup,"" and a road image labeled ""Clean shoulder view."" The bottom row includes a photograph of scattered materials tagged ""Collected materials"" and a person by a fence. Handwritten names are noted on the right side.",Bear Lake High School Roadside Cleanup,roads;cleanup;photographs,"Photos of Bear Lake High School 1972 Cleanup--Roadside Cleanup (Debbie Smedley, Hal Bartschi, Marilyn Smart)","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Color and B&W Photos,image/jpeg,,Digitized version of color and B&W Photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_077.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_077_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_077_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,42,2008-03-07,2008-06-27,43.jpg,/p4012coll6/image/43.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=42,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/42,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=42
picture_078,,picture_078.jpg,"""Summer Youth Activities"" is written at the top. The page contains several photographs of children engaging in outdoor swimming activities. There is a newspaper clipping titled ""Swim In Mothers Club Annual Classes"" on the left, showing groups of children near a swimming pool and mentioning various activities. Another smaller clipping at the bottom mentions ""OVER TWO HUNDRED CHILDREN ENROLL."" The images depict various scenes of children in swim gear around a swimming pool, and some photographs are labeled with handwritten notes beside them.",Montpelier Youth Swimming Lessons,youth;swimming;pools,"Photos and Newspaper article about swimming lessons at the Michelle Motel in Montpelier, Idaho--115 kids ages 6 to 16 took lessons the summer of 1972","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photos and Newspaper,image/jpeg,,Digitized version of B&W Photos and Newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_078.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_078_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_078_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,43,2008-03-07,2008-03-07,44.jpg,/p4012coll6/image/44.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=43,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/43,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=43
picture_079,,picture_079.jpg,"A scrapbook page labeled ""Youth Activities"" featuring five newspaper clippings. The articles cover various community events: one about a Lions Club project involving a calf, another recognizing FFA for cleaning efforts, and one about Santa Claus being greeted by a large crowd to open the Christmas season. Another clipping shows a holiday season opening with crowds, depicting a parade and children engaging with Santa.",Montpelier Youth Activities And Holiday Events,newspaper clippings;youth;events,Newspaper articles of the FFA Cleanup Project in 1972 and the Lions Club Revolving Calf Project,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newspaper articles,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_079.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_079_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_079_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read newspaper columns, come to the Bear Lake County Library in Montpelier, Idaho",44,2008-03-07,2008-06-27,45.jpg,/p4012coll6/image/45.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=44,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/44,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=44
picture_081,,picture_081.jpg,"A collage of seven photographs depicting various stages of construction work and equipment with handwritten captions. At the top, a newspaper clipping titled ""Concrete Poured for Montpelier's 'M'."" The captions below the images read: ""In the Beginning,"" ""Partial Completion,"" ""Bear Lake Concrete Mixed the Mix,"" ""City Crews Transferred Mix,"" ""Using Cat and Dump Bucket,"" ""Montpelier Construction Worked the Product into the Proper Locations and Leveled the Mix."" There are two men posing in one image, and several construction vehicles and workers are visible in others. Handwritten notes are visible next to some photos.",Construction Of Montpelier's Concrete 'M' In,construction;trucks;landscapes,Photos and Newspaper article of pouring a concrete M on the hill above Montpelier as part of the 1972 Cleanup Campaign,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Color and B&W Photos and Newspaper,image/jpeg,,Digitized version of photos and newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_081.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_081_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_081_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,46,2008-03-07,2008-06-27,47.jpg,/p4012coll6/image/47.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=46,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/46,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=46
picture_083,,picture_083.jpg,"A newspaper page with multiple columns of text and several photographs. The header reads ""The News Examiner"" and features articles titled ""Test Lights Up 'M' As Funds Come In Increasing Number"" and ""'M' Project Exceeds Expectations Is Opinion of Many."" Another titled ""Lighted 'M' Casts Glow Across City"" includes three images: a group of people standing with a post, individuals working on a large letter ""M"" project, and the letter ""M"" lit up. The page also has smaller cut-out segments pasted onto it.",Montpelier's Illuminated 'M' Project,newspapers;photographs;construction,"Newspaper articles about filling the M on the hill above Montpelier, Idaho.  The M was filled with concrete and lighted.","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newspaper articles,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_083.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_083_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_083_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read newspaper articles, come to the Bear Lake County Library in Montpelier, Idaho",48,2008-03-07,2008-03-07,49.jpg,/p4012coll6/image/49.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=48,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/48,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=48
picture_084,,picture_084.jpg,"A collection of seven images with handwritten captions. 

The first image shows a dirt road lined with trees leading to a hillside captioned ""One leg complete."" 

The second image shows a mix being spread on the ground, captioned ""The Before and After.""

The third image depicts a man operating machinery next to a mixer, captioned ""Dropping a load.""

The fourth image shows individuals spreading a mix on a sloped path, captioned ""Spreading the mix.""

The fifth image features a scene similar to the first image but further along, captioned ""Two legs complete.""

The sixth image shows a person kneeling and working on the ground, captioned ""Fixing the all weather lite, Les Lanfrod.""

The seventh image features a group of men standing near a wooden post at night, captioned ""Throwing the switch - Alma J. Winters; Bob Woolstenhulme, Don Hunt, Mayor Olsen, Winters, Phil Hulme, Duane Langford.""

The last image is a dark background with an ""M"" prominently displayed, captioned ""The Result.""",Montpelier M Project With Bob Woolstenhulme',construction;landscapes;men,"Color and B&W photos of the improvements made to the M overlooking Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Photos,image/jpeg,,Digitized version of color and B&W  photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_084.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_084_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_084_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,49,2008-03-07,2008-03-07,50.jpg,/p4012coll6/image/50.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=49,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/49,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=49
picture_085,,picture_085.jpg,"The image contains several columns of text under the repeated heading ""Restoration Donors."" Each column lists various names, with headings that include phrases like ""Week Ending"" followed by different dates. The content includes details about donations or contributions, possibly related to a restoration project.",Montpelier Restoration Donors Newspaper Listings,newspapers;articles;donors,"Newspaper articles with lists of donors to the improvment of the M overlooking Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_085.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_085_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_085_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,50,2008-03-07,2008-03-07,51.jpg,/p4012coll6/image/51.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=50,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/50,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=50
picture_086,,picture_086.jpg,"A sheet of paper with several columns of typed text, possibly clippings from articles or letters. The text appears to discuss topics related to restoration efforts and personal notes. Names and locations, such as ""Palo Alto"" and ""Huntington Park,"" are mentioned alongside various narrative excerpts.",Palo Alto Restoration Efforts Narratives,letters;newspapers;fundraising,"Newspaper articles of letters from donors to the improvements to the M overlooking the city of Montpelier, Idaho in 1972","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_086.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_086_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_086_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read the text of the newspaper articles, come into the Bear Lake County Library in Montpelier, Idaho",51,2008-03-07,2008-03-07,52.jpg,/p4012coll6/image/52.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=51,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/51,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=51
